troncon_unique_id,stop_depart_parent_id,stop_arrivee_parent_id,stop_depart_name,stop_arrivee_name,lat_depart_parent,lon_depart_parent,lat_arrivee_parent,lon_arrivee_parent
TU_BUS_000521,S5856,S5955,Collège Ray Charles,Stedo,43.55970126,3.790234695,43.560230845,3.79529764
TU_BUS_000522,S5762,S5955,Sigaliès,Stedo,43.5710967,3.813001145,43.560230845,3.79529764
TU_BUS_000523,S5759,S5762,Saint-Hubéry,Sigaliès,43.57382225,3.81976667,43.5710967,3.813001145
TU_BUS_000524,S5758,S5759,Roudères,Saint-Hubéry,43.57514052,3.82555648,43.57382225,3.81976667
TU_BUS_000525,S5758,S5905,Roudères,Saint-Jean de Védas Centre - Ortet,43.57514052,3.82555648,43.57566707,3.830070865
TU_BUS_000526,S5760,S5905,Saint-Jean de Védas Centre,Saint-Jean de Védas Centre - Ortet,43.5748751566667,3.83045819333333,43.57566707,3.830070865
TU_BUS_000527,S5758,S5760,Roudères,Saint-Jean de Védas Centre,43.57514052,3.82555648,43.5748751566667,3.83045819333333
TU_BUS_000528,S5261,S5856,Les Cousses,Collège Ray Charles,43.5579814,3.7891156,43.55970126,3.790234695
TU_BUS_000529,S5257,S5261,Albinoni,Les Cousses,43.557895045,3.787178985,43.5579814,3.7891156
TU_BUS_000530,S5249,S5255,Maumarin,Sienne,43.661486145,3.943753385,43.66220298,3.940882005
TU_BUS_000531,S5250,S5255,Monteroni d'Arbia,Sienne,43.660068145,3.936302165,43.66220298,3.940882005
TU_BUS_000532,S5250,S5817,Monteroni d'Arbia,Sauvagine,43.660068145,3.936302165,43.66233833,3.93659489
TU_BUS_000533,S5253,S5817,Rocailles,Sauvagine,43.656956445,3.93576919,43.66233833,3.93659489
TU_BUS_000534,S5253,S5815,Rocailles,Combe Chaude,43.656956445,3.93576919,43.65394782,3.935257735
TU_BUS_000535,S5815,S5953,Combe Chaude,Rolland Gamet,43.65394782,3.935257735,43.64905716,3.93282415
TU_BUS_000536,S5818,S5953,Via Domitia,Rolland Gamet,43.6465206325,3.9301688725,43.64905716,3.93282415
TU_BUS_000537,S5238,S5246,Arbousiers,Jean Jaurès,43.65365127,3.944659535,43.656960405,3.943093515
TU_BUS_000538,S5238,S5240,Arbousiers,Baléares,43.65365127,3.944659535,43.65132732,3.9434488
TU_BUS_000539,S5240,S5243,Baléares,Cimetière,43.65132732,3.9434488,43.65115707,3.940683005
TU_BUS_000540,S5243,S5256,Cimetière,Substantion,43.65115707,3.940683005,43.649712835,3.94016576
TU_BUS_000541,S5244,S5256,Fernand Rouché,Substantion,43.647424805,3.94138286,43.649712835,3.94016576
TU_BUS_000542,S5242,S5244,Chênes,Fernand Rouché,43.645199405,3.94171027,43.647424805,3.94138286
TU_BUS_000543,S5241,S5242,Capri,Chênes,43.64590966,3.93836906,43.645199405,3.94171027
TU_BUS_000544,S5239,S5241,Arènes,Capri,43.6429169,3.93678719,43.64590966,3.93836906
TU_BUS_000545,S5239,S5816,Arènes,Méditerranée,43.6429169,3.93678719,43.64524279,3.93482827
TU_BUS_000546,S5816,S5953,Méditerranée,Rolland Gamet,43.64524279,3.93482827,43.64905716,3.93282415
TU_BUS_000547,S5386,S5633,Bagatelle,Sabines,43.59509064,3.84418411,43.583822352,3.860158464
TU_BUS_000548,S5386,S5931,Bagatelle,Cheng-Du,43.59509064,3.84418411,43.59306424,3.84380908
TU_BUS_000549,S5931,S5932,Cheng-Du,XV de France,43.59306424,3.84380908,43.59152921,3.84494355
TU_BUS_000550,S5679,S5932,Yves du Manoir,XV de France,43.59144234,3.8485898,43.59152921,3.84494355
TU_BUS_000551,S5633,S5679,Sabines,Yves du Manoir,43.583822352,3.860158464,43.59144234,3.8485898
TU_BUS_000552,S5260,S5264,Le Hameau,Lou Paillas,43.54689282,3.77402894,43.54557703,3.77495978
TU_BUS_000553,S5260,S5262,Le Hameau,Les Écoles,43.54689282,3.77402894,43.54916869,3.77728084
TU_BUS_000554,S5259,S5262,Jeu de Ballon,Les Écoles,43.55137054,3.7769779,43.54916869,3.77728084
TU_BUS_000555,S5259,S5265,Jeu de Ballon,Paix,43.55137054,3.7769779,43.555299935,3.778912335
TU_BUS_000556,S5262,S5264,Les Écoles,Lou Paillas,43.54916869,3.77728084,43.54557703,3.77495978
TU_BUS_000557,S5782,S5796,Châtaigniers,Marbrerie,43.649267085,3.95652065,43.65386802,3.95575354
TU_BUS_000558,S5795,S5796,Bigos,Marbrerie,43.65524448,3.9499668,43.65386802,3.95575354
TU_BUS_000559,S5796,S5891,Marbrerie,Jean-Marcel Castet,43.65386802,3.95575354,43.6530550066667,3.96151477333333
TU_BUS_000560,S5790,S5796,Parc Gouneaud,Marbrerie,43.65418065,3.963983985,43.65386802,3.95575354
TU_BUS_000561,S5196,S5962,Notre-Dame de Sablassou,Verchant,43.6341134433333,3.92248383166667,43.623095675,3.918331315
TU_BUS_000562,S5452,S5962,Eurêka,Verchant,43.61945437,3.91435734,43.623095675,3.918331315
TU_BUS_000563,S5452,S5958,Eurêka,Alfred Nobel,43.61945437,3.91435734,43.61600677,3.91003657
TU_BUS_000564,S5600,S5958,Pinville,Alfred Nobel,43.61397539,3.905371665,43.61600677,3.91003657
TU_BUS_000565,S5587,S5600,Paul Painlevé,Pinville,43.610214075,3.899097745,43.61397539,3.905371665
TU_BUS_000566,S5587,S5960,Paul Painlevé,Pont Juvénal,43.610214075,3.899097745,43.606236945,3.89810751
TU_BUS_000567,S5355,S5357,Cirad de Baillarguet,Font de Salomé,43.68428167,3.87654496,43.67835467,3.87323873
TU_BUS_000568,S5356,S5357,Distillerie,Font de Salomé,43.675120895,3.86733635,43.67835467,3.87323873
TU_BUS_000569,S5356,S5870,Distillerie,Olympe,43.675120895,3.86733635,43.67674098,3.855067645
TU_BUS_000570,S5870,S5952,Olympe,Dévézou,43.67674098,3.855067645,43.67399852,3.85798586
TU_BUS_000571,S5363,S5952,Picadous,Dévézou,43.66962815,3.86190683,43.67399852,3.85798586
TU_BUS_000572,S5360,S5363,La Grand Font,Picadous,43.66885951,3.860629235,43.66962815,3.86190683
TU_BUS_000573,S5354,S5360,Chemin Neuf,La Grand Font,43.66721153,3.85859134,43.66885951,3.860629235
TU_BUS_000574,S5354,S5358,Chemin Neuf,Font du Noyer,43.66721153,3.85859134,43.66592631,3.85247646
TU_BUS_000575,S5358,S5365,Font du Noyer,Quatre Chemins,43.66592631,3.85247646,43.66505361,3.846087955
TU_BUS_000576,S5359,S5365,Fontaine des Chênes,Quatre Chemins,43.66201615,3.84729548,43.66505361,3.846087955
TU_BUS_000577,S5359,S5361,Fontaine des Chênes,La Lironde,43.66201615,3.84729548,43.660069515,3.84892802
TU_BUS_000578,S5353,S5361,Chemin du Cambas,La Lironde,43.658690835,3.850445505,43.660069515,3.84892802
TU_BUS_000579,S5353,S5362,Chemin du Cambas,Mas de Gué,43.658690835,3.850445505,43.65737859,3.851710835
TU_BUS_000580,S5351,S5362,Aqueduc,Mas de Gué,43.654214135,3.856201835,43.65737859,3.851710835
TU_BUS_000581,S5351,S5364,Aqueduc,Picheyrou,43.654214135,3.856201835,43.65311966,3.860196635
TU_BUS_000582,S5364,S5366,Picheyrou,Rapatel,43.65311966,3.860196635,43.651550195,3.86439525
TU_BUS_000583,S5366,S5673,Rapatel,Vincent Auriol,43.651550195,3.86439525,43.64776173,3.8640215
TU_BUS_000584,S5611,S5943,Plan des 4 Seigneurs,Pic Saint-Loup,43.640827535,3.8578509,43.63915038,3.85340573
TU_BUS_000585,S5571,S5943,Occitanie,Pic Saint-Loup,43.6346144,3.84841683166667,43.63915038,3.85340573
TU_BUS_000586,S5356,S5363,Distillerie,Picadous,43.675120895,3.86733635,43.66962815,3.86190683
TU_BUS_000587,S5374,S5943,Ambroise Paré,Pic Saint-Loup,43.63804826,3.84768255,43.63915038,3.85340573
TU_BUS_000588,S5366,S5919,Rapatel,Vincent Auriol,43.651550195,3.86439525,43.64837411,3.86458262
TU_BUS_000589,S5363,S5870,Picadous,Olympe,43.66962815,3.86190683,43.67674098,3.855067645
TU_BUS_000590,S5870,S5967,Olympe,Dévézou,43.67674098,3.855067645,43.67402582,3.85796181
TU_BUS_000591,S5356,S5967,Distillerie,Dévézou,43.675120895,3.86733635,43.67402582,3.85796181
TU_BUS_000592,S5605,S5844,Place de France,Gare Montpellier Sud de France,43.603759528,3.915564274,43.59603179,3.92172579
TU_BUS_000593,S5708,S5711,Frayssinet,Mandarine,43.69680567,3.862838015,43.694252755,3.862497125
TU_BUS_000594,S5708,S5710,Frayssinet,Mairie,43.69680567,3.862838015,43.69727398,3.86437463
TU_BUS_000595,S5707,S5710,Ducque,Mairie,43.697099585,3.869084705,43.69727398,3.86437463
TU_BUS_000596,S5706,S5707,Coste Rousse,Ducque,43.694704655,3.870922295,43.697099585,3.869084705
TU_BUS_000597,S5706,S5878,Coste Rousse,Gaspard Monge,43.694704655,3.870922295,43.69382819,3.872503255
TU_BUS_000598,S5878,S5879,Gaspard Monge,Les Baronnes,43.69382819,3.872503255,43.691040365,3.87129455
TU_BUS_000599,S5879,S5881,Les Baronnes,Olympe de Gouges,43.691040365,3.87129455,43.68959207,3.869768875
TU_BUS_000600,S5877,S5881,Cigale,Olympe de Gouges,43.688137715,3.867716575,43.68959207,3.869768875
TU_BUS_000601,S5877,S5880,Cigale,Nouau,43.688137715,3.867716575,43.686592285,3.865426565
TU_BUS_000602,S5714,S5880,Pont Vert,Nouau,43.686394115,3.86386029,43.686592285,3.865426565
TU_BUS_000603,S5713,S5714,Pendances,Pont Vert,43.68441524,3.863615305,43.686394115,3.86386029
TU_BUS_000604,S5352,S5713,Baillarguet,Pendances,43.67752903,3.86710367,43.68441524,3.863615305
TU_BUS_000605,S5352,S5356,Baillarguet,Distillerie,43.67752903,3.86710367,43.675120895,3.86733635
TU_BUS_000606,S5363,S5916,Picadous,Roularel,43.66962815,3.86190683,43.662264495,3.862923615
TU_BUS_000607,S5909,S5916,Baumes,Roularel,43.657431065,3.863654935,43.662264495,3.862923615
TU_BUS_000608,S5909,S5910,Baumes,Moulin Boudet,43.657431065,3.863654935,43.65458441,3.864705515
TU_BUS_000609,S5869,S5910,Mende Agropolis,Moulin Boudet,43.651857935,3.86583969,43.65458441,3.864705515
TU_BUS_000610,S5673,S5869,Vincent Auriol,Mende Agropolis,43.64776173,3.8640215,43.651857935,3.86583969
TU_BUS_000611,S5869,S5919,Mende Agropolis,Vincent Auriol,43.651857935,3.86583969,43.64837411,3.86458262
TU_BUS_000612,S5808,S5907,Pèlerine,Mas Crespy,43.526440955,3.855013025,43.529937455,3.849262085
TU_BUS_000613,S5893,S5907,Figuière,Mas Crespy,43.53477861,3.855951,43.529937455,3.849262085
TU_BUS_000614,S5798,S5894,Avenue de la Gare,Gare de Villeneuve-lès-Maguelone,43.53697439,3.857374685,43.543940625,3.8503554
TU_BUS_000615,S5811,S5907,Stade,Mas Crespy,43.53323033,3.85546508,43.529937455,3.849262085
TU_BUS_000616,S5385,S5905,Avenue de Toulouse,Saint-Jean de Védas Centre - Ortet,43.591585885,3.8579067,43.57566707,3.830070865
TU_BUS_000617,S5385,S5391,Avenue de Toulouse,Berthelot,43.591585885,3.8579067,43.60124442,3.86942068
TU_BUS_000618,S5391,S5629,Berthelot,Rondelet,43.60124442,3.86942068,43.6033504316667,3.875474865
TU_BUS_000619,S5391,S5905,Berthelot,Saint-Jean de Védas Centre - Ortet,43.60124442,3.86942068,43.57566707,3.830070865
TU_BUS_000620,S5970,S5971,Pablo Picasso,Port Marianne,43.597811105,3.90356721,43.60149429,3.89939429
TU_BUS_000621,S5326,S5970,Boirargues,Pablo Picasso,43.582516072,3.926062458,43.597811105,3.90356721
TU_BUS_000622,S5326,S5685,Boirargues,EcoPôle,43.582516072,3.926062458,43.5781151725,3.9350316725
TU_BUS_000623,S5685,S5687,EcoPôle,Parc Expo,43.5781151725,3.9350316725,43.57287936,3.94524544333333
TU_BUS_000624,S5687,S5972,Parc Expo,Pérols Etang de l'Or,43.57287936,3.94524544333333,43.557858845,3.96370221
TU_BUS_000625,S5331,S5685,Cougourlude,EcoPôle,43.5713968166667,3.91418072,43.5781151725,3.9350316725
TU_BUS_000626,S5327,S5331,Lattes Centre,Cougourlude,43.5707753533333,3.90519991333333,43.5713968166667,3.91418072
TU_BUS_000627,S5327,S5968,Lattes Centre,Cougourlude,43.5707753533333,3.90519991333333,43.57142435,3.9145524
TU_BUS_000628,S5685,S5968,EcoPôle,Cougourlude,43.5781151725,3.9350316725,43.57142435,3.9145524
